# #3543, 1/2/2003 15:30:00 ~ 4/18/2017 15:30:00
# Open, High, Low, Volume, Close
1623000,1639000,1614000,236783,1639000
1611000,1618000,1564000,259988,1575000
1490000,1506000,1456000,523997,1465000
1508000,1549000,1495000,492464,1527000
1538000,1569000,1536000,426497,1558000
1559000,1588000,1559000,258141,1585000
1595000,1601000,1576000,199079,1592000
1600000,1641000,1599000,220066,1618000
1582000,1598000,1566000,333975,1571000
1571000,1596000,1564000,262913,1568000
1550000,1575000,1533000,196432,1569000
1554000,1573000,1554000,155882,1567000
1573000,1619000,1572000,227176,1600000
1590000,1615000,1585000,230501,1598000
1610000,1624000,1606000,204707,1614000
1601000,1626000,1597000,228739,1619000
1696000,1700000,1667000,553989,1691000
1700000,1716000,1690000,427198,1706000
1650000,1689000,1628000,501365,1680000
1600000,1625000,1545000,681419,1545000
1495000,1545000,1494000,750524,1535000
1550000,1581000,1545000,420652,1557000
1548000,1588000,1547000,282865,1577000
1565000,1602000,1538000,253167,1590000
1572000,1595000,1572000,203376,1589000
1579000,1643000,1575000,299594,1625000
1626000,1651000,1609000,204239,1620000
1606000,1613000,1588000,206051,1589000
1593000,1608000,1590000,174633,1608000
1600000,1604000,1592000,186146,1597000
1597000,1599000,1562000,194261,1567000
1571000,1617000,1556000,276477,1573000
1580000,1614000,1580000,196287,1614000
1616000,1639000,1611000,236650,1639000
1630000,1652000,1612000,202986,1652000
1640000,1652000,1631000,201810,1643000
1630000,1640000,1606000,206217,1616000
1605000,1634000,1605000,141963,1627000
1647000,1650000,1634000,152940,1640000
1649000,1649000,1635000,107169,1644000
1646000,1657000,1591000,312250,1596000
1630000,1650000,1618000,235746,1649000
1585000,1618000,1585000,254275,1598000
1595000,1596000,1552000,300672,1553000
1553000,1581000,1539000,271902,1539000
1540000,1564000,1540000,226022,1558000
1555000,1576000,1545000,157082,1568000
1582000,1588000,1570000,186627,1586000
1565000,1606000,1565000,163579,1593000
1607000,1645000,1600000,194455,1640000
1661000,1661000,1626000,244388,1649000
1649000,1652000,1633000,148504,1650000
1641000,1652000,1633000,125243,1650000
1650000,1681000,1640000,259549,1677000
1690000,1698000,1669000,353201,1677000
1677000,1747000,1677000,509252,1746000
1740000,1753000,1733000,261918,1749000
1724000,1738000,1707000,281135,1727000
1717000,1734000,1711000,169145,1718000
1722000,1760000,1720000,273811,1748000
1752000,1774000,1752000,190503,1772000
1799000,1801000,1776000,327891,1790000
1795000,1795000,1770000,189523,1780000
1733000,1768000,1733000,223356,1752000
1731000,1772000,1731000,216543,1766000
1778000,1784000,1764000,143528,1777000
1741000,1775000,1741000,115316,1759000
1765000,1801000,1760000,229653,1793000
1781000,1819000,1781000,107622,1795000
1796000,1820000,1792000,121685,1812000
1818000,1830000,1801000,130421,1805000
1813000,1815000,1799000,106595,1809000
1801000,1804000,1780000,162173,1782000
1780000,1800000,1778000,96051,1798000
1799000,1810000,1793000,91981,1799000
1792000,1799000,1780000,132355,1788000
1771000,1802000,1770000,139768,1802000
1799000,1812000,1794000,92936,1805000
1814000,1831000,1801000,146807,1824000
1825000,1826000,1805000,145894,1808000
1803000,1803000,1777000,209212,1778000
1809000,1822000,1802000,167595,1810000
1830000,1875000,1828000,256572,1861000
1864000,1870000,1854000,174117,1862000
1876000,1928000,1871000,236640,1914000
1900000,1940000,1899000,231733,1940000
1905000,1916000,1873000,306883,1873000
1843000,1891000,1816000,331541,1833000
1829000,1873000,1829000,160076,1848000
1852000,1875000,1831000,176628,1847000
1886000,1896000,1851000,179367,1874000
1856000,1871000,1844000,174927,1860000
1860000,1903000,1850000,169687,1903000
1906000,1929000,1894000,194483,1908000
1917000,1970000,1916000,262299,1970000
1971000,2000000,1971000,257769,1995000
1995000,1995000,1973000,283156,1973000
1977000,1983000,1952000,259847,1956000
1980000,1983000,1960000,237562,1968000
1970000,1975000,1959000,169092,1973000
1979000,1983000,1957000,176407,1978000
1978000,1979000,1938000,243302,1941000
1937000,1939000,1910000,257394,1920000
1939000,1942000,1911000,262976,1920000
1920000,1938000,1915000,213887,1918000
1887000,1903000,1886000,207670,1898000
1898000,1913000,1866000,260584,1879000
1854000,1898000,1854000,277510,1886000
1890000,1918000,1889000,204049,1901000
1878000,1902000,1864000,301506,1893000
1911000,1939000,1908000,149445,1933000
1927000,1978000,1921000,209320,1947000
1950000,1967000,1949000,170622,1965000
1951000,1972000,1951000,200399,1959000
1948000,1955000,1903000,175650,1911000
1901000,1907000,1885000,174814,1903000
1903000,1938000,1898000,299622,1922000
1921000,1993000,1921000,415658,1986000
1967000,1986000,1958000,253695,1981000
1961000,2011000,1961000,243717,2004000
1990000,2016000,1990000,210620,2010000
2010000,2031000,2007000,216680,2010000
2010000,2015000,2001000,228043,2010000
1998000,2021000,1993000,202235,2009000
2002000,2049000,2002000,148234,2030000
2031000,2077000,2025000,226233,2068000
2040000,2072000,2040000,165838,2070000
2090000,2109000,2077000,196163,2092000
2090000,2125000,2086000,226529,2120000
2100000,2106000,2087000,198326,2095000
2089000,2134000,2088000,219953,2128000
2080000,2123000,2079000,304661,2123000
2110000,2118000,2085000,299343,2090000
2080000,2099000,2054000,252722,2075000
2060000,2094000,2059000,190976,2060000
2078000,2092000,2069000,162757,2074000
2087000,2098000,2079000,201511,2089000
2094000,2122000,2094000,161786,2099000
2091000,2101000,2060000,194270,2060000
2070000,2086000,2065000,155826,2072000
2080000,2109000,2076000,202107,2104000
2095000,2112000,2085000,174867,2107000
2100000,2104000,2080000,155317,2092000
2090000,2091000,2058000,166284,2080000
2097000,2097000,2075000,121247,2097000
2097000,2097000,2079000,106949,2080000
2093000,2097000,2085000,135181,2095000
2083000,2123000,2083000,169266,2121000
2108000,2113000,2088000,89091,2101000
2100000,2104000,2076000,83644,2078000
2084000,2091000,2064000,126816,2075000
